"Line";"File";"TrnID";"Time";"Min";"ON";"OpThreshold";"ClksThisMin";"SpClass";"Qn";"ICIgood";"tWUTrisk";"Marked";"Start";"NofClx";"nActualClx";"medianKHz";"avEndF";"nRisingIPIs";"avSPL";"avPkAt";"avBWx8";"TrDur_us";"AvPRF";"nICIrising";"MinICI_us";"midpointICI";"MaxICI_us";"ClkNofMinICI";"ClkNofMaxICI";"NofClstrs";"avClstrNx8";"avclF0";"avclF1";"avPkIPI";"BeforeIPIratio";"PreIPIratio";"Post1IPIratio";"Post2IPIratio";"EndIPIratio";"EncSpN";"Day";"Timedrift";"Time_adj";"Time_CET";"HP";"Time_UTC"
1744;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";22;2022-08-20 03:45:00;64502025;"True";0;1086;"NBHF";"High";"yes";0;"False";5352478;43;43;126;132;29;30;5;15;123209;349;11;465;1126;1317;42;10;43;8;0;0;31;2.1;1.09;0.94;1.01;1.02;"n/a";232;2.24781316348195;2022-08-20 03:45:29.010203;NA;0;2022-08-20 01:45:26.76239
1745;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";23;2022-08-20 03:45:00;64502025;"True";0;1086;"NBHF";"Mod";"yes";0;"False";5390183;48;48;126;131;37;32;5;15;84063;571;19;289;341;756;47;9;48;8;0;0;31;1.99;1.07;0.94;1.02;1.01;"n/a";232;2.24781316348195;2022-08-20 03:45:29.198728;NA;0;2022-08-20 01:45:26.950915
1746;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";24;2022-08-20 03:45:00;64502025;"True";0;1086;"NBHF";"Mod";"yes";0;"False";5413517;35;35;126;129;19;31;5;15;48678;719;15;254;259;522;28;31;35;8;0;0;32;1.78;1.16;0.96;1.04;1.02;"n/a";232;2.24781316348195;2022-08-20 03:45:29.315398;NA;0;2022-08-20 01:45:27.067585
1747;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";25;2022-08-20 03:45:00;64502025;"True";0;1086;"NBHF";"Mod";"yes";0;"False";5423768;15;15;126;128;12;30;5;15;22156;677;6;254;261;264;8;10;15;8;0;0;31;2.06;1.01;0.95;1;0.99;"n/a";232;2.24781316348195;2022-08-20 03:45:29.366653;NA;0;2022-08-20 01:45:27.11884
1748;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";26;2022-08-20 03:45:00;64502025;"True";0;1086;"NBHF";"Mod";"yes";0;"False";5428421;15;15;127;124;7;29;5;15;19181;782;6;247;262;266;14;13;15;8;0;0;35;1.87;0.96;0.94;1.05;1.02;"n/a";232;2.24781316348195;2022-08-20 03:45:29.389918;NA;0;2022-08-20 01:45:27.142105
1749;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";27;2022-08-20 03:45:00;64502025;"True";0;1086;"NBHF";"Mod";"yes";7;"False";5435051;54;54;126;130;30;31;5;15;69587;776;24;239;249;498;15;42;54;8;0;0;32;1.89;1.09;0.96;1.04;1.03;"n/a";232;2.24781316348195;2022-08-20 03:45:29.423068;NA;0;2022-08-20 01:45:27.175255
1750;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";28;2022-08-20 03:45:00;64502025;"True";0;1086;"NBHF";"Mod";"yes";0;"False";5454829;17;17;126;133;6;32;6;15;20408;833;7;231;238;483;16;10;17;8;0;0;31;2;1.08;0.93;1.02;1.03;"n/a";232;2.24781316348195;2022-08-20 03:45:29.521958;NA;0;2022-08-20 01:45:27.274145
1751;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";29;2022-08-20 03:45:00;64502025;"True";0;1086;"NBHF";"Mod";"yes";0;"False";5462468;9;9;126;132;5;32;6;15;13254;679;4;233;236;240;5;2;9;8;0;0;31;2.26;1.01;0.94;1.02;1.02;"n/a";232;2.24781316348195;2022-08-20 03:45:29.560153;NA;0;2022-08-20 01:45:27.31234
1752;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";31;2022-08-20 03:45:00;64502025;"True";0;1086;"NBHF";"Mod";"yes";0;"False";5472262;9;33;126;131;15;32;5;15;10309;873;16;220;229;457;33;10;33;8;0;0;31;1.7;1.2;0.95;1;1.01;"n/a";232;2.24781316348195;2022-08-20 03:45:29.609123;NA;0;2022-08-20 01:45:27.36131
1753;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";32;2022-08-20 03:45:00;64502025;"True";0;1086;"NBHF";"Mod";"yes";0;"False";5481345;61;61;127;134;36;32;6;15;66739;914;29;209;443;452;59;13;61;8;0;0;31;2.04;1.03;0.94;1.02;1.03;"n/a";232;2.24781316348195;2022-08-20 03:45:29.654538;NA;0;2022-08-20 01:45:27.406725
1754;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";33;2022-08-20 03:45:00;64502025;"True";0;1086;"NBHF";"Mod";"yes";0;"False";5498993;29;29;126;130;19;34;6;15;32366;896;12;201;420;420;16;14;29;8;0;0;32;2.22;0.99;0.94;1;1.02;"n/a";232;2.24781316348195;2022-08-20 03:45:29.742778;NA;0;2022-08-20 01:45:27.494965
1755;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";34;2022-08-20 03:45:00;64502025;"True";0;1086;"NBHF";"Mod";"yes";0;"False";5506100;67;67;127;133;43;34;6;15;67269;996;32;192;200;410;61;19;67;8;0;0;31;2.01;1.07;0.95;1.02;1.03;"n/a";232;2.24781316348195;2022-08-20 03:45:29.778313;NA;0;2022-08-20 01:45:27.5305
1756;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";36;2022-08-20 03:45:00;64502025;"True";0;1086;"NBHF";"Mod";"yes";0;"False";6883163;5;5;125;129;4;138;4;0;277777;18;2;10376;10376;12099;2;5;5;8;0;0;32;0;0.98;1;1.01;1.03;"n/a";232;2.24781316348195;2022-08-20 03:45:36.663628;NA;0;2022-08-20 01:45:34.415815
1757;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";37;2022-08-20 03:45:00;64502025;"True";0;1086;"NBHF";"Mod";"yes";0;"False";8136351;5;5;127;129;4;276;5;1;333333;15;1;12140;14405;14405;3;2;5;8;0;0;31;0;1.01;1;1;1;"n/a";232;2.24781316348195;2022-08-20 03:45:42.929568;NA;0;2022-08-20 01:45:40.681755
1758;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";46;2022-08-20 03:45:00;64502025;"True";0;1086;"NBHF";"Mod";"yes";0;"False";9144734;11;11;126;132;3;32;3;15;18272;602;2;250;255;267;9;2;11;8;0;0;31;1.61;1.48;0.96;1;1.02;"n/a";232;2.24781316348195;2022-08-20 03:45:47.971483;NA;0;2022-08-20 01:45:45.72367
1759;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";48;2022-08-20 03:45:00;64502025;"True";0;1086;"NBHF";"Mod";"yes";0;"False";9167894;26;26;125;128;14;36;5;15;33548;775;8;231;245;485;25;21;26;8;0;0;32;1.84;1.13;0.95;1.02;1;"n/a";232;2.24781316348195;2022-08-20 03:45:48.087283;NA;0;2022-08-20 01:45:45.83947
1760;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";51;2022-08-20 03:45:00;64502025;"True";0;1086;"NBHF";"Mod";"yes";0;"False";9187211;9;9;126;134;7;36;5;15;12605;714;2;217;229;462;7;6;9;8;0;0;30;1.58;1.26;0.9;0.99;1;"n/a";232;2.24781316348195;2022-08-20 03:45:48.183868;NA;0;2022-08-20 01:45:45.936055
1761;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";52;2022-08-20 03:45:00;64502025;"True";0;1086;"NBHF";"Mod";"yes";3;"False";9194483;19;19;126;131;8;34;6;15;21229;895;8;214;219;238;16;4;19;8;0;0;32;1.56;1.14;0.93;1.06;1.02;"n/a";232;2.24781316348195;2022-08-20 03:45:48.220228;NA;0;2022-08-20 01:45:45.972415
1762;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";53;2022-08-20 03:45:00;64502025;"True";0;1086;"NBHF";"Mod";"yes";2;"False";9200500;13;13;125;128;5;34;4;15;16476;789;4;214;216;435;11;7;13;8;0;0;33;1.39;1.24;0.92;1.09;1.01;"n/a";232;2.24781316348195;2022-08-20 03:45:48.250313;NA;0;2022-08-20 01:45:46.0025
1763;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";54;2022-08-20 03:45:00;64502025;"True";0;1086;"NBHF";"Mod";"yes";2;"False";9208552;29;38;126;129;15;34;4;15;30851;940;16;202;213;423;29;22;38;8;0;0;32;1.4;1.3;0.94;1.02;1;"n/a";232;2.24781316348195;2022-08-20 03:45:48.290573;NA;0;2022-08-20 01:45:46.04276
1764;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";56;2022-08-20 03:45:00;64502025;"True";0;1086;"NBHF";"Mod";"yes";0;"False";9228715;34;34;126;131;12;32;4;15;33596;1012;16;186;209;211;24;6;34;8;0;0;31;1.79;1.44;0.92;1.02;1.02;"n/a";232;2.24781316348195;2022-08-20 03:45:48.391388;NA;0;2022-08-20 01:45:46.143575
1765;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";57;2022-08-20 03:45:00;64502025;"True";0;1086;"NBHF";"Mod";"yes";0;"False";9386949;9;9;125;126;3;34;5;15;32608;276;0;678;743;777;9;2;9;8;0;0;32;2.2;0.99;0.95;1.06;1;"n/a";232;2.24781316348195;2022-08-20 03:45:49.182558;NA;0;2022-08-20 01:45:46.934745
1766;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";58;2022-08-20 03:45:00;64502025;"True";0;1086;"NBHF";"Mod";"yes";7;"False";9402019;34;35;126;129;7;34;5;15;90909;374;13;432;492;3373;32;35;35;8;0;0;31;2.41;1.2;0.93;1.02;1;"n/a";232;2.24781316348195;2022-08-20 03:45:49.257908;NA;0;2022-08-20 01:45:47.010095
1767;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";59;2022-08-20 03:45:00;64502025;"True";0;1086;"NBHF";"Mod";"yes";0;"False";9427022;13;13;125;131;4;36;4;15;28077;463;5;355;375;387;13;4;13;8;0;0;31;1.7;1.49;0.92;1.02;1.02;"n/a";232;2.24781316348195;2022-08-20 03:45:49.382923;NA;0;2022-08-20 01:45:47.13511
1768;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";60;2022-08-20 03:45:00;64502025;"True";0;1086;"NBHF";"High";"yes";0;"False";9439255;83;83;126;131;36;36;6;15;115117;721;38;252;258;585;62;16;83;8;0;0;31;2.07;1.05;0.92;1.03;1;"n/a";232;2.24781316348195;2022-08-20 03:45:49.444088;NA;0;2022-08-20 01:45:47.196275
1769;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";61;2022-08-20 03:45:00;64502025;"True";0;1086;"NBHF";"High";"yes";7;"False";9470631;15;34;126;132;20;36;6;15;18915;793;14;241;246;494;25;16;34;8;0;0;31;2.48;1.08;0.94;1.03;1.02;"n/a";232;2.24781316348195;2022-08-20 03:45:49.600968;NA;0;2022-08-20 01:45:47.353155
1770;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";62;2022-08-20 03:45:00;64502025;"True";0;1086;"NBHF";"Mod";"yes";0;"False";9480380;18;18;126;135;6;36;5;15;24725;728;7;238;245;253;12;2;18;8;0;0;31;2.01;1.12;0.93;1.03;1.04;"n/a";232;2.24781316348195;2022-08-20 03:45:49.649713;NA;0;2022-08-20 01:45:47.4019
1771;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";63;2022-08-20 03:45:00;64502025;"True";0;1086;"NBHF";"Mod";"yes";0;"False";9485546;16;16;126;134;8;36;5;15;21857;732;7;235;243;487;12;11;16;8;0;0;30;2.3;1.06;0.9;0.99;1;"n/a";232;2.24781316348195;2022-08-20 03:45:49.675543;NA;0;2022-08-20 01:45:47.42773
1772;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";64;2022-08-20 03:45:00;64502025;"True";0;1086;"NBHF";"Mod";"yes";0;"False";9490149;9;9;126;135;4;34;4;15;10843;830;2;233;233;249;4;2;9;8;0;0;31;1.76;1.23;0.94;1.03;1.04;"n/a";232;2.24781316348195;2022-08-20 03:45:49.698558;NA;0;2022-08-20 01:45:47.450745
1773;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";65;2022-08-20 03:45:00;64502025;"True";0;1086;"NBHF";"Mod";"yes";3;"False";9495660;9;9;125;124;7;34;6;15;10650;845;3;225;242;242;9;4;9;8;0;0;34;1.71;1.04;0.92;1;1;"n/a";232;2.24781316348195;2022-08-20 03:45:49.726113;NA;0;2022-08-20 01:45:47.4783
1774;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";67;2022-08-20 03:45:00;64502025;"True";0;1086;"NBHF";"Mod";"yes";3;"False";9502507;10;10;126;135;3;30;3;15;11641;859;2;228;233;237;8;9;10;8;0;0;30;2.22;1.43;0.9;0.98;1.01;"n/a";232;2.24781316348195;2022-08-20 03:45:49.760348;NA;0;2022-08-20 01:45:47.512535
1775;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";2;2022-08-20 03:47:00;64502027;"True";0;3035;"NBHF";"Mod";"yes";7;"False";5348302;13;13;127;132;6;27;2;15;15494;839;5;235;239;476;9;7;13;8;0;0;31;2.08;1.24;0.95;1.03;1.02;"n/a";232;2.24781316348195;2022-08-20 03:47:28.989323;NA;0;2022-08-20 01:47:26.74151
1776;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";6;2022-08-20 03:47:00;64502027;"True";0;3035;"NBHF";"Mod";"yes";0;"False";5382252;11;19;126;129;10;26;4;15;11840;929;8;208;208;434;5;12;19;8;0;0;31;2.01;1.33;0.94;0.98;1;"n/a";232;2.24781316348195;2022-08-20 03:47:29.159073;NA;0;2022-08-20 01:47:26.91126
1777;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";10;2022-08-20 03:47:00;64502027;"True";0;3035;"NBHF";"Mod";"yes";0;"False";5404173;8;8;124;128;4;25;2;15;8000;1000;3;194;202;204;7;8;8;8;0;0;31;1.98;1.45;0.95;0.98;0.99;"n/a";232;2.24781316348195;2022-08-20 03:47:29.268678;NA;0;2022-08-20 01:47:27.020865
1778;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";11;2022-08-20 03:47:00;64502027;"True";0;3035;"NBHF";"High";"yes";0;"False";10514673;456;612;127;131;489;38;6;12;730769;624;224;193;509;1273;603;2;612;8;0;0;31;2.16;1.01;0.95;1;1.02;"n/a";232;2.24781316348195;2022-08-20 03:47:54.821178;NA;0;2022-08-20 01:47:52.573365
1779;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";12;2022-08-20 03:47:00;64502027;"True";0;3035;"NBHF";"Mod";"yes";0;"False";10835224;13;24;126;127;11;30;6;15;63106;206;2;657;1010;1739;24;10;24;8;0;0;31;2.19;1.1;0.94;0.98;0.98;"n/a";232;2.24781316348195;2022-08-20 03:47:56.423933;NA;0;2022-08-20 01:47:54.17612
1780;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";13;2022-08-20 03:47:00;64502027;"True";0;3035;"NBHF";"High";"yes";0;"False";10865378;40;40;126;131;11;30;6;15;97799;409;9;402;944;1063;40;5;40;8;0;0;31;2.05;1.02;0.94;0.99;1.01;"n/a";232;2.24781316348195;2022-08-20 03:47:56.574703;NA;0;2022-08-20 01:47:54.32689
1781;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";14;2022-08-20 03:47:00;64502027;"True";0;3035;"NBHF";"High";"yes";0;"False";10886721;134;134;127;130;82;32;6;15;200000;670;42;249;275;647;126;37;134;8;0;0;32;1.96;1;0.96;1.02;1.03;"n/a";232;2.24781316348195;2022-08-20 03:47:56.681418;NA;0;2022-08-20 01:47:54.433605
1782;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";15;2022-08-20 03:47:00;64502027;"True";0;3035;"NBHF";"High";"yes";0;"False";10928406;67;67;127;131;40;32;6;15;89932;745;24;239;250;487;61;49;67;8;0;0;31;2.06;1.01;0.95;0.99;1.01;"n/a";232;2.24781316348195;2022-08-20 03:47:56.889843;NA;0;2022-08-20 01:47:54.64203
1783;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";16;2022-08-20 03:47:00;64502027;"True";0;3035;"NBHF";"High";"yes";0;"False";10948589;116;116;126;131;86;34;6;15;138259;839;48;222;232;248;93;2;116;8;0;0;31;2.07;1.04;0.95;1;1.01;"n/a";232;2.24781316348195;2022-08-20 03:47:56.990758;NA;0;2022-08-20 01:47:54.742945
1784;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";17;2022-08-20 03:47:00;64502027;"True";0;3035;"NBHF";"High";"yes";0;"False";10976451;140;140;127;132;93;34;6;15;150214;932;55;198;210;434;134;73;140;8;0;0;31;2.23;1.01;0.96;1.01;1.02;"n/a";232;2.24781316348195;2022-08-20 03:47:57.130068;NA;0;2022-08-20 01:47:54.882255
1785;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";18;2022-08-20 03:47:00;64502027;"True";0;3035;"NBHF";"Mod";"yes";0;"False";11007320;15;24;126;131;16;32;6;15;15182;988;11;197;197;404;7;9;24;8;0;0;31;2.23;1.05;0.94;1;1.01;"n/a";232;2.24781316348195;2022-08-20 03:47:57.284413;NA;0;2022-08-20 01:47:55.0366
1786;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";19;2022-08-20 03:47:00;64502027;"True";0;3035;"NBHF";"High";"yes";0;"False";11013153;26;26;126;129;19;32;6;15;25615;1015;8;191;197;201;26;2;26;8;0;0;31;2.18;1;0.96;1;1;"n/a";232;2.24781316348195;2022-08-20 03:47:57.313578;NA;0;2022-08-20 01:47:55.065765
1787;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";1;2022-08-20 03:48:00;64502028;"True";0;2056;"NBHF";"High";"yes";0;"False";2549765;293;293;126;132;209;34;6;15;542592;540;100;240;275;1417;282;20;293;8;0;0;31;2.19;1.03;0.94;1;1.01;"n/a";232;2.24781316348195;2022-08-20 03:48:14.996638;NA;0;2022-08-20 01:48:12.748825
1788;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";2;2022-08-20 03:48:00;64502028;"True";0;2056;"NBHF";"High";"yes";0;"False";2661653;144;144;126;130;97;34;6;15;167636;859;66;214;236;474;140;54;144;8;0;0;31;2.07;1.03;0.95;1;1.01;"n/a";232;2.24781316348195;2022-08-20 03:48:15.556078;NA;0;2022-08-20 01:48:13.308265
1789;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";3;2022-08-20 03:48:00;64502028;"True";0;2056;"NBHF";"High";"yes";0;"False";2697648;165;165;126;131;125;34;6;15;171517;962;60;189;208;435;154;22;165;8;0;0;31;2.18;1.02;0.94;1;1.01;"n/a";232;2.24781316348195;2022-08-20 03:48:15.736053;NA;0;2022-08-20 01:48:13.48824
1790;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";4;2022-08-20 03:48:00;64502028;"True";0;2056;"NBHF";"High";"yes";0;"False";6264218;620;620;127;131;481;44;7;9;905109;685;230;189;242;1263;619;2;620;8;0;0;31;2.5;1.02;0.96;1;1.02;"n/a";232;2.24781316348195;2022-08-20 03:48:33.568903;NA;0;2022-08-20 01:48:31.32109
1791;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";5;2022-08-20 03:48:00;64502028;"True";0;2056;"NBHF";"Mod";"yes";0;"False";6599002;9;9;125;129;3;27;3;15;39473;228;0;675;727;759;9;2;9;8;0;0;31;2.23;1.03;0.94;0.95;1;"n/a";232;2.24781316348195;2022-08-20 03:48:35.242823;NA;0;2022-08-20 01:48:32.99501
1792;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";8;2022-08-20 03:48:00;64502028;"True";0;2056;"NBHF";"Mod";"yes";0;"False";6672091;10;10;126;132;3;26;4;15;12853;778;3;252;258;260;9;7;10;8;0;0;31;2.29;1.14;0.95;0.94;1.02;"n/a";232;2.24781316348195;2022-08-20 03:48:35.608268;NA;0;2022-08-20 01:48:33.360455
1793;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";14;2022-08-20 03:48:00;64502028;"True";0;2056;"NBHF";"Mod";"yes";0;"False";6716889;15;15;126;131;6;30;5;15;17241;870;6;222;230;237;4;13;15;8;0;0;31;1.95;1.08;0.95;0.97;1.01;"n/a";232;2.24781316348195;2022-08-20 03:48:35.832258;NA;0;2022-08-20 01:48:33.584445
1794;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";19;2022-08-20 03:48:00;64502028;"True";0;2056;"NBHF";"Mod";"yes";0;"False";6741822;39;39;126;131;19;30;5;15;41139;948;16;202;206;428;32;27;39;8;0;0;31;2.3;1.18;0.95;0.99;1.01;"n/a";232;2.24781316348195;2022-08-20 03:48:35.956923;NA;0;2022-08-20 01:48:33.70911
1795;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";20;2022-08-20 03:48:00;64502028;"True";0;2056;"NBHF";"Mod";"yes";0;"False";6752957;16;16;126;130;9;30;6;15;16410;975;7;200;204;211;7;9;16;8;0;0;31;2.25;1.03;0.93;1.02;1.01;"n/a";232;2.24781316348195;2022-08-20 03:48:36.012598;NA;0;2022-08-20 01:48:33.764785
1796;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";21;2022-08-20 03:48:00;64502028;"True";0;2056;"NBHF";"Mod";"yes";0;"False";6763277;9;9;125;130;4;31;6;15;13824;651;3;193;198;396;7;6;9;8;0;0;31;1.89;1.11;0.93;1.02;1.01;"n/a";232;2.24781316348195;2022-08-20 03:48:36.064198;NA;0;2022-08-20 01:48:33.816385
1797;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";22;2022-08-20 03:48:00;64502028;"True";0;2056;"NBHF";"Mod";"yes";0;"False";6766246;8;8;126;132;5;32;4;15;7827;1022;2;194;194;198;4;5;8;8;0;0;30;2.24;1.05;0.92;0.97;0.99;"n/a";232;2.24781316348195;2022-08-20 03:48:36.079043;NA;0;2022-08-20 01:48:33.83123
1798;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";23;2022-08-20 03:48:00;64502028;"True";0;2056;"NBHF";"High";"yes";0;"False";6905477;13;41;127;131;22;31;6;15;64039;203;6;525;998;1583;41;14;41;8;0;0;31;2.13;1.07;0.94;1;1.01;"n/a";232;2.24781316348195;2022-08-20 03:48:36.775198;NA;0;2022-08-20 01:48:34.527385
1799;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";25;2022-08-20 03:48:00;64502028;"True";0;2056;"NBHF";"High";"yes";7;"False";6946728;116;116;126;131;61;31;6;15;193333;600;42;260;321;792;116;24;116;8;0;0;31;2.31;1.04;0.92;1;1;"n/a";232;2.24781316348195;2022-08-20 03:48:36.981453;NA;0;2022-08-20 01:48:34.73364
1800;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";26;2022-08-20 03:48:00;64502028;"True";0;2056;"NBHF";"Mod";"yes";7;"False";6987874;31;31;126;129;21;30;5;15;40207;771;15;246;258;515;27;10;31;8;0;0;30;1.93;1.13;0.9;0.96;0.97;"n/a";232;2.24781316348195;2022-08-20 03:48:37.187183;NA;0;2022-08-20 01:48:34.93937
1801;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";27;2022-08-20 03:48:00;64502028;"True";0;2056;"NBHF";"Mod";"yes";7;"False";6996109;45;45;126;129;29;31;5;15;59602;755;19;244;253;511;32;24;45;8;0;0;32;1.96;0.99;0.95;1.03;1.01;"n/a";232;2.24781316348195;2022-08-20 03:48:37.228358;NA;0;2022-08-20 01:48:34.980545
1802;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";28;2022-08-20 03:48:00;64502028;"True";0;2056;"NBHF";"Mod";"yes";0;"False";7009327;43;43;126;127;26;30;5;15;52825;814;21;236;243;493;43;31;43;8;0;0;33;1.89;0.98;0.97;1.05;1.02;"n/a";232;2.24781316348195;2022-08-20 03:48:37.294448;NA;0;2022-08-20 01:48:35.046635
1803;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";29;2022-08-20 03:48:00;64502028;"True";0;2056;"NBHF";"High";"yes";0;"False";7027583;17;30;126;130;18;30;6;15;20070;847;12;227;240;473;17;18;30;8;0;0;30;2.34;1.1;0.91;0.97;0.98;"n/a";232;2.24781316348195;2022-08-20 03:48:37.385728;NA;0;2022-08-20 01:48:35.137915
1804;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";30;2022-08-20 03:48:00;64502028;"True";0;2056;"NBHF";"Mod";"yes";0;"False";7036974;12;12;126;128;8;30;5;15;13856;866;5;228;229;460;3;10;12;8;0;0;31;1.85;1.1;0.94;0.96;0.99;"n/a";232;2.24781316348195;2022-08-20 03:48:37.432683;NA;0;2022-08-20 01:48:35.18487
1805;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";33;2022-08-20 03:48:00;64502028;"True";0;2056;"NBHF";"Mod";"yes";0;"False";7056123;8;17;126;132;6;28;5;15;8695;920;7;210;218;443;8;9;17;8;0;0;31;2.03;1.01;0.94;0.99;1.02;"n/a";232;2.24781316348195;2022-08-20 03:48:37.528428;NA;0;2022-08-20 01:48:35.280615
1806;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";37;2022-08-20 03:48:00;64502028;"True";0;2056;"NBHF";"Mod";"yes";0;"False";7073355;16;16;126;132;9;28;5;15;21887;731;6;199;201;213;16;10;16;8;0;0;30;2.32;1.05;0.91;0.96;0.99;"n/a";232;2.24781316348195;2022-08-20 03:48:37.614588;NA;0;2022-08-20 01:48:35.366775
1807;"N90--_20220623_000A_FPOD6894_u_PAL file0 PART 62d 16h 17m.FP3";41;2022-08-20 03:48:00;64502028;"True";0;2056;"NBHF";"Mod";"yes";0;"False";10954109;8;8;125;128;3;26;4;15;35555;225;1;683;747;1417;8;6;8;8;0;0;32;2.19;0.98;1;0.95;1.02;"n/a";232;2.24781316348195;2022-08-20 03:48:57.018358;NA;0;2022-08-20 01:48:54.770545
