"Line";"File";"TrnID";"Time";"Min";"ON";"OpThreshold";"ClksThisMin";"SpClass";"Qn";"ICIgood";"tWUTrisk";"Marked";"Start";"NofClx";"nActualClx";"medianKHz";"avEndF";"nRisingIPIs";"avSPL";"avPkAt";"avBWx8";"TrDur_us";"AvPRF";"nICIrising";"MinICI_us";"midpointICI";"MaxICI_us";"ClkNofMinICI";"ClkNofMaxICI";"NofClstrs";"avClstrNx8";"avclF0";"avclF1";"avPkIPI";"BeforeIPIratio";"PreIPIratio";"Post1IPIratio";"Post2IPIratio";"EndIPIratio";"EncSpN";"Day";"Timedrift";"Time_adj";"Time_CET";"HP";"Time_UTC"
1956;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";64;2022-08-07 23:07:00;64484467;"True";0;5610;"NBHF";"Mod";"yes";0;"False";9094955;18;18;128;129;13;25;5;15;22528;799;6;245;253;502;16;14;18;8;0;0;31;2.16;1.15;0.99;0.99;1;"n/a";219;-0.622458410351202;2022-08-07 23:07:44.852317;NA;0;2022-08-07 21:07:45.474775
1957;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";65;2022-08-07 23:07:00;64484467;"True";0;5610;"NBHF";"Mod";"yes";0;"False";9100702;15;15;128;132;9;25;5;15;18541;809;5;243;247;492;14;12;15;8;0;0;31;2.24;1;0.99;1;1.02;"n/a";219;-0.622458410351202;2022-08-07 23:07:44.881052;NA;0;2022-08-07 21:07:45.50351
1958;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";66;2022-08-07 23:07:00;64484467;"True";0;5610;"NBHF";"Mod";"yes";0;"False";9139850;37;37;126;128;22;24;2;15;40748;908;11;215;225;445;11;8;37;8;0;0;32;3.06;1.2;0.99;1;1.01;"n/a";219;-0.622458410351202;2022-08-07 23:07:45.076792;NA;0;2022-08-07 21:07:45.69925
1959;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";68;2022-08-07 23:07:00;64484467;"True";0;5610;"NBHF";"Mod";"yes";0;"False";9164670;20;20;127;130;7;25;3;15;20746;964;7;196;409;409;8;10;20;8;0;0;31;2.86;1.04;0.99;1;1.01;"n/a";219;-0.622458410351202;2022-08-07 23:07:45.200891;NA;0;2022-08-07 21:07:45.82335
1960;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";70;2022-08-07 23:07:00;64484467;"True";0;5610;"NBHF";"Mod";"yes";0;"False";9173043;17;17;126;128;8;31;6;5;18847;902;8;191;202;394;15;11;17;8;0;0;31;2.3;1.03;0.98;1;0.99;"n/a";219;-0.622458410351202;2022-08-07 23:07:45.242757;NA;0;2022-08-07 21:07:45.865215
1963;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";22;2022-08-07 23:12:00;64484472;"True";0;2498;"NBHF";"Mod";"yes";0;"False";5189394;17;17;126;128;12;23;4;15;79439;214;2;751;936;1271;13;2;17;8;0;0;31;2.14;1.01;0.98;0.97;0.99;"n/a";219;-0.622458410351202;2022-08-07 23:12:25.324512;NA;0;2022-08-07 21:12:25.94697
1964;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";24;2022-08-07 23:12:00;64484472;"True";0;2498;"NBHF";"Mod";"yes";0;"False";5323633;8;8;126;129;5;22;6;15;9184;871;2;226;226;458;4;5;8;8;0;0;31;2.56;1.02;0.98;0.97;1;"n/a";219;-0.622458410351202;2022-08-07 23:12:25.995707;NA;0;2022-08-07 21:12:26.618165
1965;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";25;2022-08-07 23:12:00;64484472;"True";0;2498;"NBHF";"Mod";"yes";0;"False";5329562;11;11;126;126;7;24;5;15;12401;887;4;219;227;231;9;10;11;8;0;0;32;2.59;0.98;1.01;0.99;1.01;"n/a";219;-0.622458410351202;2022-08-07 23:12:26.025352;NA;0;2022-08-07 21:12:26.64781
1966;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";27;2022-08-07 23:12:00;64484472;"True";0;2498;"NBHF";"High";"yes";0;"False";5335166;68;68;126;128;45;23;5;15;80760;842;30;209;223;445;60;4;68;8;0;0;31;2.1;1.01;0.97;0.98;0.99;"n/a";219;-0.622458410351202;2022-08-07 23:12:26.053371;NA;0;2022-08-07 21:12:26.67583
1967;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";28;2022-08-07 23:12:00;64484472;"True";0;2498;"NBHF";"Mod";"yes";0;"False";5353088;27;27;126;130;21;25;5;8;29032;930;11;142;210;414;22;17;27;8;0;0;31;2.32;1;0.97;0.99;1;"n/a";219;-0.622458410351202;2022-08-07 23:12:26.142982;NA;0;2022-08-07 21:12:26.76544
1968;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";30;2022-08-07 23:12:00;64484472;"True";0;2498;"NBHF";"Mod";"yes";0;"False";5511468;13;13;126;127;9;22;4;13;61611;211;2;807;971;1193;13;3;13;8;0;0;32;2.09;0.98;1;1.01;1.02;"n/a";219;-0.622458410351202;2022-08-07 23:12:26.934881;NA;0;2022-08-07 21:12:27.55734
1969;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";31;2022-08-07 23:12:00;64484472;"True";0;2498;"NBHF";"Mod";"yes";0;"False";5525907;20;20;126;130;13;22;4;15;64308;311;2;579;645;758;20;6;20;8;0;0;31;2.13;1.01;0.97;0.97;1.01;"n/a";219;-0.622458410351202;2022-08-07 23:12:27.007077;NA;0;2022-08-07 21:12:27.629535
1970;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";32;2022-08-07 23:12:00;64484472;"True";0;2498;"NBHF";"High";"yes";0;"False";5540384;22;22;126;130;12;22;4;15;59620;369;5;463;505;1026;21;9;22;8;0;0;32;2.01;0.98;1.02;1;1.04;"n/a";219;-0.622458410351202;2022-08-07 23:12:27.079462;NA;0;2022-08-07 21:12:27.70192
1971;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";33;2022-08-07 23:12:00;64484472;"True";0;2498;"NBHF";"Mod";"yes";0;"False";5556807;15;15;126;129;9;22;4;15;34883;430;2;390;416;426;15;2;15;8;0;0;32;2.04;0.97;1.01;1.02;1.03;"n/a";219;-0.622458410351202;2022-08-07 23:12:27.161577;NA;0;2022-08-07 21:12:27.784035
1972;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";34;2022-08-07 23:12:00;64484472;"True";0;2498;"NBHF";"Mod";"yes";0;"False";5570981;10;10;126;130;3;22;4;15;25706;389;1;326;340;341;10;2;10;8;0;0;32;1.92;0.98;1;1.01;1.04;"n/a";219;-0.622458410351202;2022-08-07 23:12:27.232446;NA;0;2022-08-07 21:12:27.854905
1973;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";42;2022-08-07 23:12:00;64484472;"True";0;2498;"NBHF";"High";"yes";0;"False";7497203;13;13;127;127;8;28;4;15;64356;202;0;820;1006;1272;13;2;13;8;0;0;31;1.98;1.01;0.95;1;0.99;"n/a";219;-0.622458410351202;2022-08-07 23:12:36.863557;NA;0;2022-08-07 21:12:37.486015
1974;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";43;2022-08-07 23:12:00;64484472;"True";0;2498;"NBHF";"High";"yes";0;"False";7522203;25;25;127;130;17;24;5;4;67385;371;4;482;538;994;25;23;25;8;0;0;31;2.39;1.01;0.99;0.98;1.01;"n/a";219;-0.622458410351202;2022-08-07 23:12:36.988557;NA;0;2022-08-07 21:12:37.611015
1991;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";1;2022-08-07 23:41:00;64484501;"True";3;393;"NBHF";"Mod";"yes";0;"False";4334681;24;24;126;127;16;52;3;15;49382;486;3;382;413;862;24;6;24;8;0;0;32;2.07;1.02;1.02;1.02;1;"n/a";219;-0.622458410351202;2022-08-07 23:41:21.050946;NA;0;2022-08-07 21:41:21.673405
2009;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";2;2022-08-07 23:59:00;64484519;"True";0;2864;"NBHF";"Mod";"yes";0;"False";2466435;14;14;129;134;8;23;5;15;18567;754;6;261;265;270;9;6;14;8;0;0;31;2.11;0.98;0.99;1;1.04;"n/a";219;-0.622458410351202;2022-08-07 23:59:11.709717;NA;0;2022-08-07 21:59:12.332175
2010;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";4;2022-08-07 23:59:00;64484519;"True";0;2864;"NBHF";"High";"yes";0;"False";2557468;81;81;127;130;69;32;7;4;81653;992;36;191;199;416;80;13;81;8;0;0;31;2.27;1.01;0.97;1;1.01;"n/a";219;-0.622458410351202;2022-08-07 23:59:12.164881;NA;0;2022-08-07 21:59:12.78734
2020;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";7;2022-08-08 00:04:00;64484524;"True";0;1986;"NBHF";"Mod";"yes";0;"False";946207;8;8;126;128;5;22;5;15;7968;1004;2;196;200;201;6;2;8;8;0;0;31;1.94;1.02;0.97;0.97;0.99;"n/a";220;-0.621950092421442;2022-08-08 00:04:04.109085;NA;0;2022-08-07 22:04:04.731035
2021;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";9;2022-08-08 00:04:00;64484524;"True";0;1986;"NBHF";"Mod";"yes";0;"False";1264834;11;11;127;129;5;26;6;15;12880;854;3;174;196;400;2;8;11;8;0;0;32;1.84;0.98;1.02;1.01;1.03;"n/a";220;-0.621950092421442;2022-08-08 00:04:05.70222;NA;0;2022-08-07 22:04:06.32417
2022;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";12;2022-08-08 00:04:00;64484524;"True";0;1986;"NBHF";"Mod";"yes";0;"False";5817447;8;8;126;130;4;27;4;15;10389;770;3;255;267;267;3;4;8;8;0;0;31;2.29;1.02;0.98;1;1.01;"n/a";220;-0.621950092421442;2022-08-08 00:04:28.465285;NA;0;2022-08-07 22:04:29.087235
2023;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";15;2022-08-08 00:04:00;64484524;"True";0;1986;"NBHF";"Mod";"yes";0;"False";6125071;46;46;126;131;27;26;5;14;61251;751;18;252;260;533;46;32;46;8;0;0;32;1.98;0.99;1;1.02;1.04;"n/a";220;-0.621950092421442;2022-08-08 00:04:30.003405;NA;0;2022-08-07 22:04:30.625355
2024;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";16;2022-08-08 00:04:00;64484524;"True";0;1986;"NBHF";"Mod";"yes";0;"False";6162921;9;9;126;129;7;25;3;15;13473;668;3;244;246;489;8;6;9;8;0;0;30;2.2;1.05;0.92;0.96;0.97;"n/a";220;-0.621950092421442;2022-08-08 00:04:30.192655;NA;0;2022-08-07 22:04:30.814605
2025;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";17;2022-08-08 00:04:00;64484524;"True";0;1986;"NBHF";"Mod";"yes";0;"False";6226005;9;9;127;130;8;26;4;14;11378;791;3;198;201;206;9;3;9;8;0;0;31;2.37;1.11;0.97;0.99;1.01;"n/a";220;-0.621950092421442;2022-08-08 00:04:30.508075;NA;0;2022-08-07 22:04:31.130025
2026;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";18;2022-08-08 00:04:00;64484524;"True";0;1986;"NBHF";"Mod";"yes";0;"False";6228430;9;19;127;130;16;29;6;3;12048;747;8;192;205;998;19;10;19;8;0;0;31;2.13;1;0.98;0.99;1.01;"n/a";220;-0.621950092421442;2022-08-08 00:04:30.5202;NA;0;2022-08-07 22:04:31.14215
2027;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";20;2022-08-08 00:04:00;64484524;"True";0;1986;"NBHF";"Mod";"yes";0;"False";6496694;11;11;127;130;6;24;5;15;13048;843;3;234;234;242;5;2;11;8;0;0;31;2.02;1;0.98;0.98;1.01;"n/a";220;-0.621950092421442;2022-08-08 00:04:31.86152;NA;0;2022-08-07 22:04:32.48347
2028;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";21;2022-08-08 00:04:00;64484524;"True";0;1986;"NBHF";"Mod";"yes";0;"False";8317011;8;8;126;130;7;22;5;8;24615;325;0;596;626;640;8;2;8;8;0;0;31;2.16;1.01;0.96;0.99;1.01;"n/a";220;-0.621950092421442;2022-08-08 00:04:40.963105;NA;0;2022-08-07 22:04:41.585055
2029;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";27;2022-08-08 00:04:00;64484524;"True";0;1986;"NBHF";"Mod";"yes";0;"False";10334647;19;19;127;129;12;28;6;12;35714;532;7;351;372;452;19;2;19;8;0;0;31;2.47;1.01;1;1;1;"n/a";220;-0.621950092421442;2022-08-08 00:04:51.051285;NA;0;2022-08-07 22:04:51.673235
2030;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";29;2022-08-08 00:04:00;64484524;"True";0;1986;"NBHF";"High";"yes";0;"False";10362703;56;56;127;128;27;36;7;7;72445;773;22;244;256;266;56;4;56;8;0;0;32;2.15;0.98;0.99;1.03;1.02;"n/a";220;-0.621950092421442;2022-08-08 00:04:51.191565;NA;0;2022-08-07 22:04:51.813515
2031;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";30;2022-08-08 00:04:00;64484524;"True";0;1986;"NBHF";"Mod";"yes";0;"False";10377136;38;38;127;129;33;30;7;9;50464;753;17;202;256;500;29;27;38;8;0;0;31;2.24;1;0.97;0.99;1;"n/a";220;-0.621950092421442;2022-08-08 00:04:51.26373;NA;0;2022-08-07 22:04:51.88568
2041;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";1;2022-08-08 00:08:00;64484528;"True";0;1670;"NBHF";"Mod";"yes";0;"False";832670;15;15;126;128;13;22;5;12;46153;325;1;514;548;580;15;2;15;8;0;0;31;3.07;1;0.98;0.98;0.99;"n/a";220;-0.621950092421442;2022-08-08 00:08:03.5414;NA;0;2022-08-07 22:08:04.16335
2042;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";5;2022-08-08 00:08:00;64484528;"True";0;1670;"NBHF";"High";"yes";0;"False";977134;56;56;127;131;17;32;5;8;55888;1002;20;188;201;402;31;19;56;8;0;0;31;2.54;1.03;1;1.02;1.01;"n/a";220;-0.621950092421442;2022-08-08 00:08:04.26372;NA;0;2022-08-07 22:08:04.88567
2043;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";7;2022-08-08 00:08:00;64484528;"True";0;1670;"NBHF";"Mod";"yes";0;"False";1290278;8;8;126;131;7;24;5;14;8342;959;2;204;214;214;3;4;8;8;0;0;31;2;1.01;0.98;0.98;1.02;"n/a";220;-0.621950092421442;2022-08-08 00:08:05.82944;NA;0;2022-08-07 22:08:06.45139
2044;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";8;2022-08-08 00:08:00;64484528;"True";0;1670;"NBHF";"High";"yes";0;"False";1292986;80;80;126;130;55;29;6;9;80645;992;31;187;203;407;80;43;80;8;0;0;31;2.46;1.01;0.97;0.99;1.01;"n/a";220;-0.621950092421442;2022-08-08 00:08:05.84298;NA;0;2022-08-07 22:08:06.46493
2045;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";9;2022-08-08 00:08:00;64484528;"True";0;1670;"NBHF";"Mod";"yes";0;"False";3083330;12;12;127;130;4;21;8;15;28708;418;3;460;489;497;10;2;12;8;0;0;31;2.19;1.01;0.99;1.01;1.01;"n/a";220;-0.621950092421442;2022-08-08 00:08:14.7947;NA;0;2022-08-07 22:08:15.41665
2046;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";10;2022-08-08 00:08:00;64484528;"True";0;1670;"NBHF";"High";"yes";0;"False";3167076;116;116;127;130;71;27;6;10;133180;871;51;218;233;476;109;8;116;8;0;0;32;2.04;0.98;1.01;1.01;1.03;"n/a";220;-0.621950092421442;2022-08-08 00:08:15.21343;NA;0;2022-08-07 22:08:15.83538
2047;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";13;2022-08-08 00:08:00;64484528;"True";0;1670;"NBHF";"Mod";"yes";0;"False";3466325;8;8;126;130;4;23;3;15;10088;793;3;247;253;259;6;5;8;8;0;0;31;2.17;1.11;0.97;0.99;1.01;"n/a";220;-0.621950092421442;2022-08-08 00:08:16.709675;NA;0;2022-08-07 22:08:17.331625
2048;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";16;2022-08-08 00:08:00;64484528;"True";0;1670;"NBHF";"Mod";"yes";0;"False";3851387;9;9;126;128;7;23;4;3;9463;951;3;207;213;213;6;4;9;8;0;0;31;3.09;1.02;0.98;0.99;0.99;"n/a";220;-0.621950092421442;2022-08-08 00:08:18.634985;NA;0;2022-08-07 22:08:19.256935
2049;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";17;2022-08-08 00:08:00;64484528;"True";0;1670;"NBHF";"High";"yes";0;"False";3862713;13;44;126;129;34;24;6;15;13104;992;19;190;202;398;32;14;44;8;0;0;31;2.24;1.08;0.95;0.99;1;"n/a";220;-0.621950092421442;2022-08-08 00:08:18.691615;NA;0;2022-08-07 22:08:19.313565
2050;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";18;2022-08-08 00:08:00;64484528;"True";0;1670;"NBHF";"High";"yes";0;"False";5794869;38;38;128;131;29;28;5;10;44970;845;14;231;242;478;25;11;38;8;0;0;31;2.12;0.99;1;1;1.01;"n/a";220;-0.621950092421442;2022-08-08 00:08:28.352395;NA;0;2022-08-07 22:08:28.974345
2051;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";22;2022-08-08 00:08:00;64484528;"True";0;1670;"NBHF";"Mod";"yes";0;"False";7702156;10;10;128;134;9;23;5;2;12658;790;2;245;246;302;9;2;10;8;0;0;31;2.61;0.99;1;0.99;1.03;"n/a";220;-0.621950092421442;2022-08-08 00:08:37.88883;NA;0;2022-08-07 22:08:38.51078
2052;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";24;2022-08-08 00:08:00;64484528;"True";0;1670;"NBHF";"High";"yes";0;"False";7940186;33;33;125;130;26;27;6;7;88000;375;5;465;1078;1078;32;16;33;8;0;0;32;1.98;0.98;0.99;1.01;1.04;"n/a";220;-0.621950092421442;2022-08-08 00:08:39.07898;NA;0;2022-08-07 22:08:39.70093
2053;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";26;2022-08-08 00:08:00;64484528;"True";0;1670;"NBHF";"Mod";"yes";0;"False";8003413;17;17;126;129;11;26;5;15;21963;774;4;253;258;264;13;5;17;8;0;0;31;2.17;1;0.98;1;1;"n/a";220;-0.621950092421442;2022-08-08 00:08:39.395115;NA;0;2022-08-07 22:08:40.017065
2054;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";27;2022-08-08 00:08:00;64484528;"True";0;1670;"NBHF";"Mod";"yes";0;"False";8007744;10;10;126;131;9;24;4;15;13123;762;1;252;254;315;10;2;10;8;0;0;31;2.32;1.01;0.97;0.99;1.01;"n/a";220;-0.621950092421442;2022-08-08 00:08:39.41677;NA;0;2022-08-07 22:08:40.03872
2055;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";29;2022-08-08 00:08:00;64484528;"True";0;1670;"NBHF";"High";"yes";0;"False";8317575;40;40;127;129;34;27;6;9;54644;732;13;254;263;516;40;31;40;8;0;0;31;2.43;0.99;0.98;1;1;"n/a";220;-0.621950092421442;2022-08-08 00:08:40.965925;NA;0;2022-08-07 22:08:41.587875
2056;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";30;2022-08-08 00:08:00;64484528;"True";0;1670;"NBHF";"High";"yes";0;"False";8345122;60;60;127;130;46;34;6;4;72815;824;23;234;243;251;57;2;60;8;0;0;31;2.41;1.01;0.98;0.98;1;"n/a";220;-0.621950092421442;2022-08-08 00:08:41.10366;NA;0;2022-08-07 22:08:41.72561
2096;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";7;2022-08-08 00:31:00;64484551;"True";0;283;"NBHF";"High";"yes";0;"False";5330752;27;27;127;127;19;23;4;15;35667;757;11;259;266;270;5;4;27;8;0;0;32;2.12;1.04;0.98;0.98;1;"n/a";220;-0.621950092421442;2022-08-08 00:31:26.03181;NA;0;2022-08-07 22:31:26.65376
2099;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";2;2022-08-08 00:48:00;64484568;"True";0;205;"NBHF";"High";"yes";0;"False";4033608;38;38;114;116;22;26;5;15;214689;177;19;990;1020;1539;13;38;38;8;0;0;34;3.15;1.07;0.97;0.96;0.99;"n/a";220;-0.621950092421442;2022-08-08 00:48:19.54609;NA;0;2022-08-07 22:48:20.16804
2100;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";3;2022-08-08 00:48:00;64484568;"True";0;205;"NBHF";"Mod";"yes";0;"False";4828766;17;17;113;109;12;29;4;15;158878;107;8;1670;1780;2277;3;17;17;8;0;0;42;1.42;0.82;1.03;1.19;1.01;"n/a";220;-0.621950092421442;2022-08-08 00:48:23.52188;NA;0;2022-08-07 22:48:24.14383
2155;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";20;2022-08-08 01:38:00;64484618;"True";0;1785;"NBHF";"Mod";"yes";0;"False";6485839;15;15;126;127;6;26;4;15;59760;251;3;694;819;1557;15;9;15;8;0;0;32;2.2;0.97;1.01;1.01;1.01;"n/a";220;-0.621950092421442;2022-08-08 01:38:31.807245;NA;0;2022-08-07 23:38:32.429195
2156;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";21;2022-08-08 01:38:00;64484618;"True";0;1785;"NBHF";"Mod";"yes";0;"False";6509422;11;11;126;127;9;25;3;15;28947;380;2;506;535;1030;11;9;11;8;0;0;31;2.61;1.18;0.97;0.99;0.98;"n/a";220;-0.621950092421442;2022-08-08 01:38:31.92516;NA;0;2022-08-07 23:38:32.54711
2157;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";22;2022-08-08 01:38:00;64484618;"True";0;1785;"NBHF";"Mod";"yes";0;"False";6575574;39;39;127;130;27;24;5;15;48933;797;17;227;250;505;35;8;39;8;0;0;31;2.46;1;0.98;1;1;"n/a";220;-0.621950092421442;2022-08-08 01:38:32.25592;NA;0;2022-08-07 23:38:32.87787
2158;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";23;2022-08-08 01:38:00;64484618;"True";0;1785;"NBHF";"Mod";"yes";0;"False";6598029;10;68;124;128;56;24;4;15;11961;836;28;226;241;474;57;11;68;8;0;0;31;2.3;1.02;0.96;0.97;0.99;"n/a";220;-0.621950092421442;2022-08-08 01:38:32.368195;NA;0;2022-08-07 23:38:32.990145
2159;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";25;2022-08-08 01:38:00;64484618;"True";0;1785;"NBHF";"Mod";"yes";0;"False";6914131;15;26;127;129;11;23;5;15;18137;827;12;234;485;488;8;16;26;8;0;0;31;2.07;1.06;0.97;1.01;1;"n/a";220;-0.621950092421442;2022-08-08 01:38:33.948705;NA;0;2022-08-07 23:38:34.570655
2160;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";28;2022-08-08 01:38:00;64484618;"True";0;1785;"NBHF";"High";"yes";0;"False";10535228;26;26;126;127;7;26;5;15;73239;355;0;504;563;636;26;2;26;8;0;0;32;2.61;0.96;1.01;1.04;1.02;"n/a";220;-0.621950092421442;2022-08-08 01:38:52.05419;NA;0;2022-08-07 23:38:52.67614
2161;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";30;2022-08-08 01:38:00;64484618;"True";0;1785;"NBHF";"Mod";"yes";0;"False";10577491;36;36;126;128;20;23;4;15;59504;605;13;266;298;608;36;12;36;8;0;0;31;2.4;1.11;0.97;0.99;0.99;"n/a";220;-0.621950092421442;2022-08-08 01:38:52.265505;NA;0;2022-08-07 23:38:52.887455
2162;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";31;2022-08-08 01:38:00;64484618;"True";0;1785;"NBHF";"High";"yes";0;"False";10604857;70;70;126;128;54;30;5;8;87939;796;28;244;251;497;63;38;70;8;0;0;31;2.53;1.01;0.99;0.97;0.99;"n/a";220;-0.621950092421442;2022-08-08 01:38:52.402335;NA;0;2022-08-07 23:38:53.024285
2163;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";35;2022-08-08 01:38:00;64484618;"True";0;1785;"NBHF";"Mod";"yes";0;"False";10686149;19;19;128;131;13;24;5;14;19507;974;7;197;202;260;17;3;19;8;0;0;31;1.96;1.01;0.98;1;1.01;"n/a";220;-0.621950092421442;2022-08-08 01:38:52.808795;NA;0;2022-08-07 23:38:53.430745
2164;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";1;2022-08-08 01:41:00;64484621;"True";0;1893;"NBHF";"High";"yes";0;"False";138512;28;28;126;129;17;23;4;15;92105;304;2;536;625;1116;27;24;28;8;0;0;31;2.02;1;0.98;0.98;1;"n/a";220;-0.621950092421442;2022-08-08 01:41:00.07061;NA;0;2022-08-07 23:41:00.69256
2165;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";3;2022-08-08 01:41:00;64484621;"True";0;1893;"NBHF";"Mod";"yes";0;"False";254386;31;31;128;130;24;25;4;15;44992;689;13;226;231;237;25;2;31;8;0;0;31;2.49;1.01;0.99;0.99;1;"n/a";220;-0.621950092421442;2022-08-08 01:41:00.64998;NA;0;2022-08-07 23:41:01.27193
2166;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";4;2022-08-08 01:41:00;64484621;"True";0;1893;"NBHF";"Mod";"yes";0;"False";275782;8;8;128;129;4;20;4;15;8676;922;4;209;221;227;2;8;8;8;0;0;31;2.28;0.99;1.03;0.98;1;"n/a";220;-0.621950092421442;2022-08-08 01:41:00.75696;NA;0;2022-08-07 23:41:01.37891
2167;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";5;2022-08-08 01:41:00;64484621;"True";0;1893;"NBHF";"Mod";"yes";0;"False";3850106;12;12;129;128;4;21;4;15;41811;287;4;637;1420;1420;11;6;12;8;0;0;31;2.03;1.12;1.01;1;0.99;"n/a";220;-0.621950092421442;2022-08-08 01:41:18.62858;NA;0;2022-08-07 23:41:19.25053
2168;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";8;2022-08-08 01:41:00;64484621;"True";0;1893;"NBHF";"Mod";"yes";0;"False";3955949;46;46;128;130;28;26;5;15;57861;795;20;225;234;471;43;30;46;8;0;0;31;2.28;1.03;0.98;1;1;"n/a";220;-0.621950092421442;2022-08-08 01:41:19.157795;NA;0;2022-08-07 23:41:19.779745
